Transaction_ID,Transaction_Reference,Transaction_Date,Transaction_Time,prediction_timestamp,Transaction_Amount,Transaction_Type,Payment_Mode,Channel,Bank_Name,sourceHashedAccNo,destinationHashedAccNo,ATM_ID,City,District,State,Latitude,Longitude,Is_Fraud,Fraud_Type,Mule_Chain_Hop,DeviceID,IP_Address,LoginAttempts,TransactionDuration,AccountBalance,ATM_Type,ATM_Onsite_Offsite,ATM_Indoor_Outdoor,ATM_Operating_Status,CCTV_Available,Security_Guard_Present,Shutter_Lock_Present,Location_Type,Urban_Rural,Complaint_Count_7D,Complaint_Count_30D,Complaint_Count_90D,Fraud_Count_7D,Fraud_Count_30D,Fraud_Count_90D,Total_Loss_7D,Total_Loss_30D,Total_Loss_90D,Average_Loss_30D,Withdrawal_Count_7D,Withdrawal_Count_30D,Withdrawal_Amount_30D,ATM_Fraud_Count_30D,Location_Fraud_Count_30D,Local_Fraud_Density,Nearby_ATM_Count,Average_Withdrawal_Amount_30D,Transaction_Velocity_1H,Transaction_Velocity_6H,Transaction_Velocity_24H,Withdrawal_Velocity_24H,future_cashout,future_withdrawal_volume
TXN_20260724_024915,UTR20260724167804,2026-07-24,21:31:46,2026-07-24 21:31:46,1183.59,Transfer,Online,Online,HDFC Bank,c6b1a0b1b6cfb311,1bc80dfa675bec78,NONE,Dhanbad,Dhanbad,Jharkhand,23.796784,86.458866,0,,0,DEV_3126,103.35.242.143,1,34.5,4961.45,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,954,4214,37785500.0,2529,2529,0.6,12,8966.66,1,8,18,0,0,0.0
TXN_20260724_037923,UTR20260724759024,2026-07-24,21:33:40,2026-07-24 21:33:40,425.83,Debit,UPI,UPI,Punjab National Bank,3b9e47d6e4744bc1,993727fa7c8076be,NONE,Agra,Agra,Uttar Pradesh,27.159006,77.991985,0,,0,DEV_9968,103.82.241.169,1,20.4,1426.86,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,954,4214,37785500.0,2529,2529,0.6,12,8966.66,1,4,11,0,0,0.0
TXN_20260724_016604,UTR20260724806556,2026-07-24,21:43:14,2026-07-24 21:43:14,1000.0,Debit,ATM,ATM,Bank of Baroda,681d3c6a45df4a92,e1122dff1ffb0708,ATM_JAI_0193,Jaipur,Jaipur,Rajasthan,26.855867,75.788464,0,,0,DEV_8624,103.13.158.220,1,14.2,25238.06,Bank-Owned,Onsite,Indoor,Active,True,True,True,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,954,4213,37783500.0,2529,2529,0.6001,12,8968.31,0,0,0,0,0,0.0
TXN_20260724_033814,UTR20260724505520,2026-07-24,21:56:03,2026-07-24 21:56:03,3000.0,Debit,ATM,ATM,HDFC Bank,b93f9bbb684f59d7,f9a2ccd774f47c4e,ATM_MAT_0524,Mathura,Mathura,Uttar Pradesh,27.519344,77.682794,0,,0,DEV_7025,103.117.50.66,1,36.8,9979.11,Bank-Owned,Onsite,Outdoor,Active,True,False,False,Bus_Stand,Semi-Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,955,4213,37779500.0,2529,2529,0.6001,12,8967.36,0,1,1,1,0,0.0
TXN_20260724_039743,UTR20260724936684,2026-07-24,21:57:40,2026-07-24 21:57:40,1358.45,Debit,Online,Online,ICICI Bank,d81b9d2bfc819bf1,4d51e4b35d1e9813,NONE,Jaipur,Jaipur,Rajasthan,26.918376,75.778882,0,,0,DEV_4979,103.195.126.3,1,27.8,8271.14,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,956,4214,37782500.0,2529,2529,0.6,12,8965.95,0,5,15,0,0,0.0
TXN_20260724_034037,UTR20260724157561,2026-07-24,22:08:49,2026-07-24 22:08:49,10000.0,Debit,ATM,ATM,Bank of Baroda,ea48670d082e670f,a436742ca4106541,ATM_MAT_0374,Mathura,Mathura,Uttar Pradesh,27.525323,77.714105,0,,0,DEV_4186,103.159.216.113,1,15.5,1083.31,White-Label,Onsite,Indoor,Active,True,True,False,Railway_Station,Semi-Urban,602,2528,4692,602,2528,4692,25379868.3,104965486.66,194256992.57,41521.16,956,4214,37782500.0,2528,2528,0.5998,12,8965.95,0,0,3,3,0,10000.0
TXN_20260724_019743,UTR20260724106620,2026-07-24,22:12:29,2026-07-24 22:12:29,344.25,Transfer,UPI,UPI,ICICI Bank,e2b343f087f571b5,2e86e1758699e0d5,NONE,Kaman,Bharatpur,Rajasthan,27.671969,77.226619,0,,0,DEV_5171,103.44.88.165,1,18.3,2314.8,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,602,2528,4692,602,2528,4692,25379868.3,104965486.66,194256992.57,41521.16,957,4215,37792500.0,2528,2528,0.5996,12,8966.19,0,3,14,0,0,0.0
TXN_20260724_017492,UTR20260724577220,2026-07-24,22:24:42,2026-07-24 22:24:42,3837.36,Debit,Online,Online,IndusInd Bank,4ef43ec91836dda4,c72cb796fa5ea76d,NONE,Delhi,Central Delhi,Delhi,28.604757,77.204402,0,,0,DEV_6803,103.238.193.216,1,39.1,2268.68,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,599,2525,4692,599,2525,4692,25286112.0,104853335.49,194256992.57,41526.07,956,4213,37743500.0,2525,2525,0.5992,12,8958.82,0,13,60,0,0,0.0
TXN_20260724_039236,UTR20260724518837,2026-07-24,22:46:27,2026-07-24 22:46:27,5000.0,Debit,ATM,ATM,Bank of Baroda,4b8c17b948cd9ca6,5384c1eac09d657a,ATM_MAT_0508,Mathura,Mathura,Uttar Pradesh,27.501728,77.661663,0,,0,DEV_5899,103.12.205.33,1,15.9,955.38,Bank-Owned,Onsite,Indoor,Degraded,True,True,True,Market,Semi-Urban,596,2524,4692,596,2524,4692,25210078.39,104811288.65,194256992.57,41525.87,955,4213,37743500.0,2524,2524,0.599,12,8958.82,0,0,0,0,0,0.0
TXN_20260724_004289,UTR20260724653890,2026-07-24,23:08:56,2026-07-24 23:08:56,1498.16,Credit,Online,Online,Punjab National Bank,2e22742b64dd1e3f,ff1b5d5b890e0e97,NONE,Jaipur,Jaipur,Rajasthan,26.92822,75.774301,0,,0,DEV_9520,103.95.91.79,1,28.0,8826.81,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,594,2521,4692,594,2521,4692,25155078.39,104626162.75,194256992.57,41501.85,954,4213,37708500.0,2521,2521,0.5982,12,8950.51,0,3,16,0,0,0.0
TXN_20260724_053614,UTR20260724107558,2026-07-24,23:13:18,2026-07-24 23:13:18,15000.0,Transfer,UPI,UPI,ICICI Bank,3bdd667ca3f88f02,a3c1526f1d00fe59,NONE,Bharatpur,Bharatpur,Rajasthan,27.222798,77.498061,1,Card Cloning,1,DEV_MULE_911,182.174.110.40,3,15.5,3385.49,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,594,2521,4692,594,2521,4692,25155078.39,104626162.75,194256992.57,41501.85,954,4213,37708500.0,2521,2521,0.5982,12,8950.51,0,3,20,0,0,0.0
TXN_20260724_008081,UTR20260724433051,2026-07-24,23:14:10,2026-07-24 23:14:10,3000.0,Debit,ATM,ATM,Punjab National Bank,a742dd31ac859a8d,a73fc8b5158e56e2,ATM_ALW_0031,Alwar,Alwar,Rajasthan,27.550677,76.556028,0,,0,DEV_8060,103.91.100.79,1,26.0,37618.82,Bank-Owned,Offsite,Outdoor,Active,True,True,True,Shopping_Mall,Urban,595,2522,4693,595,2522,4693,25170078.39,104641162.75,194271992.57,41491.34,954,4213,37708500.0,2522,2522,0.5985,12,8950.51,0,0,0,0,0,0.0
TXN_20260724_053615,UTR20260724145569,2026-07-24,23:19:18,2026-07-24 23:19:18,12176.64,Transfer,UPI,UPI,ICICI Bank,a3c1526f1d00fe59,907bcdf9c30d783a,NONE,Bharatpur,Bharatpur,Rajasthan,27.214203,77.492358,1,Card Cloning,2,DEV_MULE_202,182.45.35.86,2,11.4,2345.3,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,595,2522,4693,595,2522,4693,25170078.39,104641162.75,194271992.57,41491.34,955,4214,37711500.0,2522,2522,0.5983,12,8949.1,1,4,21,0,0,0.0
TXN_20260724_052492,UTR20260724285247,2026-07-24,23:37:16,2026-07-24 23:37:16,25000.0,Transfer,UPI,UPI,Punjab National Bank,0aff4a6bb86d8a76,96bcc084e4286232,NONE,Delhi,Central Delhi,Delhi,28.619279,77.217347,1,ATM Skimming,1,DEV_MULE_212,182.60.81.112,3,16.6,5776.61,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,596,2520,4694,596,2520,4694,25182255.03,104582332.89,194284169.21,41500.93,955,4213,37711000.0,2520,2520,0.598,12,8951.1,0,8,58,0,0,0.0
TXN_20260724_032793,UTR20260724255965,2026-07-24,23:50:10,2026-07-24 23:50:10,1000.0,Debit,ATM,ATM,Union Bank of India,8de42cf8d6f8e935,eed4df5fb8be0fe8,ATM_DEL_0313,Delhi,Central Delhi,Delhi,28.609874,77.284743,0,,0,DEV_1431,103.139.60.36,1,59.0,16103.46,Bank-Owned,Offsite,Indoor,Active,False,True,False,Shopping_Mall,Urban,595,2518,4695,595,2518,4695,25022124.31,104486644.82,194309169.21,41495.89,955,4212,37686000.0,2518,2518,0.5977,12,8947.29,0,0,0,0,0,0.0
TXN_20260724_052493,UTR20260724522272,2026-07-24,23:53:16,2026-07-24 23:53:16,18826.19,Transfer,UPI,UPI,Punjab National Bank,96bcc084e4286232,9b85ba7b47e2a461,NONE,Delhi,Central Delhi,Delhi,28.614096,77.197847,1,ATM Skimming,2,DEV_MULE_840,182.190.60.210,2,24.8,2551.94,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,595,2518,4695,595,2518,4695,25022124.31,104486644.82,194309169.21,41495.89,956,4213,37687000.0,2518,2518,0.5975,12,8945.41,1,9,59,0,0,0.0
TXN_20260724_053616,UTR20260724191892,2026-07-24,23:59:18,2026-07-24 23:59:18,20000.0,Debit,ATM,ATM,ICICI Bank,907bcdf9c30d783a,f145ec6cb0917c0d,ATM_BHA_0457,Bharatpur,Bharatpur,Rajasthan,27.220035,77.457733,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0457,10.24.66.132,2,31.1,1823.46,Bank-Owned,Offsite,Indoor,Active,True,True,False,Market,Semi-Urban,596,2519,4696,596,2519,4696,25040950.5,104505471.01,194327995.4,41486.89,956,4213,37687000.0,2519,2519,0.5978,12,8945.41,0,0,0,0,0,0.0
TXN_20260725_045953,UTR20260725624833,2026-07-25,00:00:11,2026-07-25 00:00:11,1214.79,Transfer,UPI,UPI,State Bank of India,2afeff1ea2a060b6,24d24a5fd2f56778,NONE,Kaman,Bharatpur,Rajasthan,27.651184,77.279489,0,,0,DEV_6099,103.91.13.190,1,168.7,6731.1,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,597,2520,4697,597,2520,4697,25060950.5,104525471.01,194347995.4,41478.36,957,4214,37707000.0,2520,2520,0.5979,12,8948.03,0,1,14,0,0,0.0
TXN_20260725_017134,UTR20260725864575,2026-07-25,00:15:35,2026-07-25 00:15:35,4843.19,Debit,Online,Online,State Bank of India,751cd17e39bb41b3,08f5279db539c00f,NONE,Dumka,Dumka,Jharkhand,24.23665,87.242659,0,,0,DEV_3762,103.131.151.119,1,25.6,2525.39,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,596,2517,4697,596,2517,4697,25015950.5,104407690.61,194347995.4,41481.01,956,4213,37657000.0,2517,2517,0.5973,12,8938.29,0,1,8,0,0,0.0
TXN_20260725_052494,UTR20260725784962,2026-07-25,00:29:16,2026-07-25 00:29:16,10000.0,Debit,ATM,ATM,Punjab National Bank,9b85ba7b47e2a461,f145ec6cb0917c0d,ATM_DEL_0034,Delhi,Central Delhi,Delhi,28.629197,77.18252,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0034,10.24.12.154,2,57.0,2765.15,Bank-Owned,Onsite,Indoor,Active,True,True,False,Commercial_Area,Urban,596,2512,4697,596,2512,4697,25015950.5,104283126.37,194347995.4,41513.98,956,4211,37572000.0,2512,2512,0.5964,12,8922.35,0,0,0,0,0,0.0
TXN_20260725_025915,UTR20260725979784,2026-07-25,00:45:39,2026-07-25 00:45:39,2621.67,Transfer,Online,Online,State Bank of India,8e3f1e8dd2bc8737,91fcc17ae8d230d0,NONE,Jaipur,Jaipur,Rajasthan,26.9007,75.796056,0,,0,DEV_2748,103.233.78.161,1,12.3,3463.37,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,596,2512,4698,596,2512,4698,24950950.5,104218126.37,194357995.4,41488.11,957,4212,37582000.0,2512,2512,0.5962,12,8922.6,0,3,17,0,0,0.0
TXN_20260725_021028,UTR20260725783597,2026-07-25,00:46:10,2026-07-25 00:46:10,691.61,Transfer,UPI,UPI,HDFC Bank,575a8ead9c7c65fd,4f90d5735ccbe9f3,NONE,Patna,Patna,Bihar,25.605085,85.116655,0,,0,DEV_4728,103.25.44.36,1,53.1,18356.37,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,596,2512,4698,596,2512,4698,24950950.5,104218126.37,194357995.4,41488.11,957,4212,37582000.0,2512,2512,0.5962,12,8922.6,0,3,32,0,0,0.0
TXN_20260725_005403,UTR20260725113442,2026-07-25,01:10:14,2026-07-25 01:10:14,728.49,Transfer,UPI,UPI,Axis Bank,fed6a5941a81d44a,d3f39c98b37a2853,NONE,Agra,Agra,Uttar Pradesh,27.197641,78.013875,0,,0,DEV_8625,103.134.91.70,1,35.4,1491.87,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,591,2506,4698,591,2506,4698,24830601.24,104037263.86,194357995.4,41515.27,956,4209,37497000.0,2506,2506,0.5952,12,8908.77,0,2,12,0,0,0.0
TXN_20260725_032995,UTR20260725293791,2026-07-25,01:11:34,2026-07-25 01:11:34,2842.28,Transfer,Online,Online,Axis Bank,5bd3976a9adc68ae,962f7e2924cd3f39,NONE,Bharatpur,Bharatpur,Rajasthan,27.222146,77.478897,0,,0,DEV_3063,103.115.190.8,1,70.1,2299.07,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,591,2506,4698,591,2506,4698,24830601.24,104037263.86,194357995.4,41515.27,956,4209,37497000.0,2506,2506,0.5952,12,8908.77,0,3,22,0,0,0.0
TXN_20260725_034519,UTR20260725440515,2026-07-25,01:19:46,2026-07-25 01:19:46,452.18,Transfer,UPI,UPI,Punjab National Bank,ed53c7f48e2658af,293596ae41bc0d7f,NONE,Delhi,Central Delhi,Delhi,28.596731,77.205562,0,,0,DEV_4672,103.10.71.209,1,64.8,23985.56,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,589,2504,4698,589,2504,4698,24796474.82,103917263.86,194357995.4,41500.5,953,4209,37497000.0,2504,2504,0.5948,12,8908.77,0,5,59,0,0,0.0
TXN_20260725_007474,UTR20260725242411,2026-07-25,01:28:30,2026-07-25 01:28:30,292.09,Transfer,UPI,UPI,ICICI Bank,e430945ba031dc10,53f8a4bec9615d55,NONE,Kolkata,Kolkata,West Bengal,22.584659,88.343929,0,,0,DEV_8945,103.80.168.45,1,57.6,11462.82,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,589,2503,4698,589,2503,4698,24796474.82,103872263.86,194357995.4,41499.11,953,4208,37452000.0,2503,2503,0.5947,12,8900.19,0,1,45,0,0,0.0
TXN_20260725_016197,UTR20260725738299,2026-07-25,01:57:17,2026-07-25 01:57:17,1163.14,Debit,POS/Card,POS/Card,Kotak Mahindra Bank,10d27e2904d22106,0a228bec31665b8a,NONE,Alwar,Alwar,Rajasthan,27.561772,76.623196,0,,0,DEV_2721,103.128.158.3,1,17.2,8553.69,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,588,2500,4698,588,2500,4698,24786474.82,103769824.41,194357995.4,41507.93,951,4205,37440500.0,2500,2500,0.5944,12,8903.8,0,0,49,0,0,0.0
TXN_20260725_028206,UTR20260725609747,2026-07-25,02:12:53,2026-07-25 02:12:53,552.09,Transfer,UPI,UPI,Punjab National Bank,fc08ac0106f7bb99,3dc7b7717fa03917,NONE,Alwar,Alwar,Rajasthan,27.573454,76.655572,0,,0,DEV_1844,103.27.108.30,1,63.2,2651.95,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,588,2499,4698,588,2499,4698,24786474.82,103749824.41,194357995.4,41516.54,951,4204,37420500.0,2499,2499,0.5943,12,8901.17,1,1,50,0,0,0.0
TXN_20260725_019128,UTR20260725824098,2026-07-25,02:19:14,2026-07-25 02:19:14,270.98,Credit,UPI,UPI,Bank of Baroda,95727ec3f2928683,e73b4198539daf00,NONE,Mathura,Mathura,Uttar Pradesh,27.48031,77.687486,0,,0,DEV_6665,103.173.207.233,1,28.5,8589.1,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,588,2499,4698,588,2499,4698,24786474.82,103749824.41,194357995.4,41516.54,951,4204,37420500.0,2499,2499,0.5943,12,8901.17,0,0,17,0,0,0.0
TXN_20260725_016631,UTR20260725118621,2026-07-25,02:35:39,2026-07-25 02:35:39,500.0,Debit,ATM,ATM,State Bank of India,fd6f625c1d9d11e3,3430a260b2640b75,ATM_PAT_0152,Patna,Patna,Bihar,25.636259,85.17691,0,,0,DEV_9267,103.86.174.228,1,65.0,36811.47,Bank-Owned,Onsite,Indoor,Active,True,False,True,Market,Semi-Urban,587,2499,4698,587,2499,4698,24737474.82,103749824.41,194357995.4,41516.54,951,4203,37418500.0,2499,2499,0.5944,12,8902.81,0,0,1,1,0,0.0
TXN_20260725_053476,UTR20260725386625,2026-07-25,02:39:44,2026-07-25 02:39:44,75000.0,Transfer,UPI,UPI,ICICI Bank,1723a45afc474cdf,fc18fa9c278a9b19,NONE,Alwar,Alwar,Rajasthan,27.553467,76.64303,1,UPI Phishing & Impersonation,1,DEV_MULE_983,182.238.24.204,3,30.3,4187.31,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,587,2499,4698,587,2499,4698,24737474.82,103749824.41,194357995.4,41516.54,952,4204,37419000.0,2499,2499,0.5943,12,8900.81,2,2,51,0,0,0.0
TXN_20260725_018938,UTR20260725442033,2026-07-25,02:42:09,2026-07-25 02:42:09,179.42,Credit,UPI,UPI,IndusInd Bank,22bbdbcc4d643194,d8732016be5abb43,NONE,Faridabad,Faridabad,Haryana,28.437889,77.314246,0,,0,DEV_8387,103.86.17.81,1,81.7,33798.43,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,588,2500,4699,588,2500,4699,24812474.82,103824824.41,194432995.4,41529.93,952,4204,37419000.0,2500,2500,0.5945,12,8900.81,0,0,6,0,0,0.0
TXN_20260725_053477,UTR20260725980700,2026-07-25,02:51:44,2026-07-25 02:51:44,55073.49,Transfer,UPI,UPI,ICICI Bank,fc18fa9c278a9b19,3fb5978c5e9a848f,NONE,Alwar,Alwar,Rajasthan,27.557448,76.626109,1,UPI Phishing & Impersonation,2,DEV_MULE_435,182.239.183.199,2,17.7,7573.33,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,587,2500,4699,587,2500,4699,24769852.34,103824824.41,194432995.4,41529.93,952,4204,37419000.0,2500,2500,0.5945,12,8900.81,3,3,51,0,0,0.0
TXN_20260725_029490,UTR20260725311534,2026-07-25,02:57:09,2026-07-25 02:57:09,1000.0,Debit,ATM,ATM,Canara Bank,671cbe68f031ba2e,11e8cf1e2fa91cc9,ATM_GUR_0117,Gurgaon/Gurugram,Gurugram,Haryana,28.495321,76.978689,0,,0,DEV_7579,103.157.91.79,1,36.9,13087.26,White-Label,Offsite,Outdoor,Active,True,True,True,Shopping_Mall,Urban,588,2501,4700,588,2501,4700,24824925.83,103879897.9,194488068.89,41535.35,952,4204,37419000.0,2501,2501,0.5948,12,8900.81,0,0,0,0,0,500.0
TXN_20260725_053478,UTR20260725495583,2026-07-25,03:04:44,2026-07-25 03:04:44,10000.0,Debit,ATM,ATM,ICICI Bank,3fb5978c5e9a848f,f145ec6cb0917c0d,ATM_ALW_0373,Alwar,Alwar,Rajasthan,27.521173,76.615593,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0373,10.24.233.74,2,24.2,258.86,Bank-Owned,Offsite,Indoor,Active,True,True,True,Bus_Stand,Semi-Urban,588,2500,4700,588,2500,4700,24824925.83,103784897.9,194488068.89,41513.96,953,4205,37420000.0,2500,2500,0.5944,12,8898.93,0,0,0,0,0,0.0
TXN_20260725_055696,UTR20260725336174,2026-07-25,03:08:44,2026-07-25 03:08:44,49000.0,Transfer,UPI,UPI,ICICI Bank,2196b153c84f44b2,963a075d5ed1a95d,NONE,Nalanda,Nalanda,Bihar,25.151276,85.459641,1,UPI Phishing & Impersonation,1,DEV_MULE_480,182.85.238.115,3,8.1,1893.36,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,589,2501,4701,589,2501,4701,24834925.83,103794897.9,194498068.89,41501.36,954,4206,37430000.0,2501,2501,0.5945,12,8899.19,0,1,13,0,0,0.0
TXN_20260725_049053,UTR20260725853942,2026-07-25,03:12:55,2026-07-25 03:12:55,623.2,Transfer,UPI,UPI,Canara Bank,ffb61453f8d46298,366334f484a1d061,NONE,Dumka,Dumka,Jharkhand,24.260281,87.26889,0,,0,DEV_2348,103.140.138.220,1,46.5,2862.82,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,590,2501,4702,590,2501,4702,24883925.83,103773132.37,194547068.89,41492.66,954,4206,37430000.0,2501,2501,0.5945,12,8899.19,0,1,9,0,0,0.0
TXN_20260725_055697,UTR20260725571911,2026-07-25,03:18:44,2026-07-25 03:18:44,38798.42,Transfer,UPI,UPI,ICICI Bank,963a075d5ed1a95d,ccfde76f2bc8427c,NONE,Nalanda,Nalanda,Bihar,25.137142,85.449184,1,UPI Phishing & Impersonation,2,DEV_MULE_516,182.169.116.176,2,34.5,1999.22,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,589,2501,4702,589,2501,4702,24863925.83,103773132.37,194547068.89,41492.66,953,4206,37430000.0,2501,2501,0.5945,12,8899.19,1,2,14,0,0,0.0
TXN_20260725_000602,UTR20260725459085,2026-07-25,03:34:54,2026-07-25 03:34:54,2000.0,Debit,ATM,ATM,ICICI Bank,883352be0b07ecd9,a75055e417483640,ATM_JAI_0497,Jaipur,Jaipur,Rajasthan,26.901925,75.75487,0,,0,DEV_8062,103.33.9.52,1,13.5,5871.89,Bank-Owned,Offsite,Indoor,Active,True,True,True,Market,Semi-Urban,589,2501,4703,589,2501,4703,24877724.25,103776930.79,194585867.31,41494.17,953,4204,37391000.0,2501,2501,0.5948,12,8894.15,0,0,1,1,0,0.0
TXN_20260725_057631,UTR20260725701230,2026-07-25,03:45:14,2026-07-25 03:45:14,95000.0,Transfer,UPI,UPI,ICICI Bank,21cb2f904e634c7d,d1925fd630709008,NONE,Patna,Patna,Bihar,25.591407,85.119807,1,UPI Phishing & Impersonation,1,DEV_MULE_751,182.41.25.239,3,18.6,940.86,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,587,2501,4703,587,2501,4703,24844228.98,103776930.79,194585867.31,41494.17,954,4205,37393000.0,2501,2501,0.5946,12,8892.51,0,1,30,0,0,0.0
TXN_20260725_037817,UTR20260725661692,2026-07-25,03:45:14,2026-07-25 03:45:14,5000.0,Debit,ATM,ATM,State Bank of India,11aedfa1a1b6b3f4,d262b4956e5f8a1f,ATM_PAT_0006,Patna,Patna,Bihar,25.519543,85.178637,0,,0,DEV_2935,103.46.134.145,1,34.4,9019.35,White-Label,Onsite,Outdoor,Active,True,True,True,Residential,Semi-Urban,588,2502,4704,588,2502,4704,24939228.98,103871930.79,194680867.31,41515.56,954,4205,37393000.0,2502,2502,0.5949,12,8892.51,0,0,0,0,0,0.0
TXN_20260725_055698,UTR20260725260877,2026-07-25,03:46:44,2026-07-25 03:46:44,25000.0,Debit,ATM,ATM,ICICI Bank,ccfde76f2bc8427c,f145ec6cb0917c0d,ATM_NAL_0115,Nalanda,Nalanda,Bihar,25.109109,85.366017,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0115,10.24.233.184,3,42.6,2055.07,White-Label,Onsite,Indoor,Active,True,True,True,Residential,Semi-Urban,588,2502,4704,588,2502,4704,24939228.98,103871930.79,194680867.31,41515.56,955,4206,37398000.0,2502,2502,0.5947,12,8891.58,0,0,0,0,0,0.0
TXN_20260725_012178,UTR20260725125273,2026-07-25,03:47:22,2026-07-25 03:47:22,8000.0,Debit,ATM,ATM,Union Bank of India,d4fab3e29996c065,4c08b5dd0a79d5aa,ATM_KAM_0491,Kaman,Bharatpur,Rajasthan,27.673188,77.285283,0,,0,DEV_2062,103.24.29.236,1,33.3,20509.62,Bank-Owned,Offsite,Indoor,Active,True,True,True,Commercial_Area,Urban,589,2503,4705,589,2503,4705,24964228.98,103896930.79,194705867.31,41508.96,956,4207,37423000.0,2503,2503,0.5948,12,8895.41,0,0,1,1,0,0.0
TXN_20260725_054079,UTR20260725788743,2026-07-25,03:57:31,2026-07-25 03:57:31,25000.0,Transfer,UPI,UPI,State Bank of India,1d648c7589dde613,0396ca3816d2197f,NONE,Jaipur,Jaipur,Rajasthan,26.926511,75.787499,1,ATM Skimming,1,DEV_MULE_343,182.198.213.204,3,16.0,1110.65,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,587,2503,4705,587,2503,4705,24930409.56,103896930.79,194705867.31,41508.96,956,4208,37431000.0,2503,2503,0.5947,12,8895.2,0,3,14,0,0,0.0
TXN_20260725_015668,UTR20260725956095,2026-07-25,03:59:24,2026-07-25 03:59:24,540.86,Transfer,UPI,UPI,Kotak Mahindra Bank,9d0cc42379a7127a,d06cb75437699a39,NONE,Patna,Patna,Bihar,25.600775,85.165843,0,,0,DEV_6614,103.129.246.134,1,40.0,5599.9,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,588,2504,4706,588,2504,4706,24955409.56,103921930.79,194730867.31,41502.37,956,4208,37431000.0,2504,2504,0.5949,12,8895.2,1,2,31,0,0,0.0
TXN_20260725_057632,UTR20260725975957,2026-07-25,04:00:14,2026-07-25 04:00:14,71499.09,Transfer,UPI,UPI,ICICI Bank,d1925fd630709008,88abefb1bfab980c,NONE,Patna,Patna,Bihar,25.605791,85.154399,1,UPI Phishing & Impersonation,2,DEV_MULE_231,182.140.7.94,2,23.3,7084.05,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,588,2504,4706,588,2504,4706,24955409.56,103921930.79,194730867.31,41502.37,956,4208,37431000.0,2504,2504,0.5949,12,8895.2,2,3,32,0,0,0.0
TXN_20260725_054080,UTR20260725620938,2026-07-25,04:02:31,2026-07-25 04:02:31,19509.49,Transfer,UPI,UPI,State Bank of India,0396ca3816d2197f,f80f8cd69c0dd35e,NONE,Jaipur,Jaipur,Rajasthan,26.904068,75.783066,1,ATM Skimming,2,DEV_MULE_425,182.156.137.128,2,15.7,5705.49,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,589,2505,4707,589,2505,4707,25026908.65,103993429.88,194802366.4,41514.34,956,4208,37431000.0,2505,2505,0.5952,12,8895.2,1,3,15,0,0,0.0
